name,position,age,gamesPlayed,averagePoints,totalPoints,last3Avg,last5Avg,adp,rosteredPercentage,projectedScoresAvg,byeRounds,K,H,M,T,FF,FA,G,B,HO,aboveAvgGames20,belowAvgGames20,consistencyRating,nextFiveVenuesAvg,favouriteVenue,nextFiveOpponentsAvg,favouriteOpponent,favouriteOpponentRound,startPercentage,highScore,lowScore,lastRound,roundRank,seasonRank,
Brandon Starcevich,DEF,26,10,45.7,457,50.3,49.6,454,2.13,53.09,0&15,8.89,3.11,4.11,2,0.56,1.22,0.11,0,0,1,0,61,53.58,UTAS,45.77,FRE,6&20,0,66,35,0,0,0
Cameron Nairn,MID/FWD,18,0,0,0,0,0,661,0.52,53.09,3&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Noah Roberts-Thomson,MID,18,0,0,0,0,0,662,0.31,53,0&13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Luke Cleary,DEF,23,16,51.8,828,54,54.6,572,0.31,52.91,3&16,8.07,6,4.53,1.67,0.73,1,0.13,0.2,0,1,0,74,57.87,G,49.88,COL,12,0,75,33,0,0,0
Roan Steele,MID,24,3,46,138,46,46,446,1.35,52.87,2&14,11.5,5.5,5.5,1.5,1,0,0,0,0,1,0,56,34.89,MCG,25.5,CAR,6&19,0,69,34,0,0,0
Bailey Macdonald,DEF,21,6,18.8,113,17.7,18.6,579,0.57,52.87,3&14,2.67,2.67,1,0.67,0.33,0.5,0.17,0,0,0,0,39,26.25,AO,54,WB,5&13,0,27,13,0,0,0
Koby Coulson,MID,18,0,0,0,0,0,663,0.26,52.87,3&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Charlie Spargo,FWD,26,10,40.2,402,33.7,44,491,0.57,52.7,0&12,4.6,5,2.1,2.6,0.8,0.7,0.1,0.4,0,2,1,50,52.44,ES,48.62,FRE,13,0,71,-1,0,0,0
Toby Whan,MID,18,0,0,0,0,0,664,0.26,52.7,0&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Lachie Jones,DEF,23,18,43.1,775,55,48.6,577,0.67,52.65,0&12,6.47,5.06,2.94,2,1,0.71,0.06,0,0,2,3,61,47.36,MRVL,43.27,MEL,23,0,67,17,0,0,0
Matt Hill,DEF,22,0,0,0,0,0,604,0.57,52.65,3&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Shane McAdam,FWD,30,0,0,0,0,0,665,0.47,52.61,0&16,0,0,0,0,0,0,0,0,0,0,0,62,55.83,OS,48.58,NM,19,0,0,0,0,0,0
Jye Amiss,FWD,22,23,41,942,36,45.4,529,1.66,52.61,0&14,5.05,2.64,3.64,1,0.82,0.82,1.41,0.68,0,3,3,57,40.99,TP,49.53,MEL,2&22,0,75,9,0,0,0
Samuel Cumming,MID,18,0,0,0,0,0,366,3.95,52.57,0&13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Samuel Grlj,DEF/MID,18,0,0,0,0,0,238,15.58,52.57,0&13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Malcolm Rosas,FWD,24,4,26.8,107,20,26.8,452,1.19,52.52,3&15,4.25,1.5,1.25,1.25,0.5,0.25,0.25,1,0,1,1,47,38.47,NS,36.13,MEL,8,0,47,6,0,0,0
Ben Jepson,MID,24,1,38,38,38,38,666,0.42,52.52,3&12,9,3,2,1,1,2,0,0,0,0,0,0,0,AO,0,ADE,18,0,38,38,0,0,0
Oliver Wiltshire,FWD,23,2,34.5,69,34.5,34.5,667,0.36,52.48,2&16,5,1.5,2,1.5,1,0,0.5,0.5,0,0,0,0,34.5,MCG,0,COL,9&21,0,40,29,0,0,0
Cillian Burke,DEF,22,0,0,0,0,0,598,0.57,52.48,2&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Harry O’Farrell,DEF,19,6,47,282,53.3,49,551,0.42,52.45,2&14,7.17,3,4.83,1.5,0.83,1,0.17,0.17,0,1,1,38,53.45,MCG,37,HAW,18,0,103,20,0,0,0
Willem Duursma,MID,18,0,0,0,0,0,202,26.17,52.39,0&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Liam Henry,FWD,24,6,30.3,182,34.7,35,621,0.52,52.35,4&16,4,3.33,1.83,0.83,0.67,0,0.33,0.17,0,0,1,56,53.03,ES,59.48,ESS,17,0,46,7,0,0,0
Lucas Camporeale,MID,19,3,44,132,44,44,668,0.78,52.35,2&14,9,8,3.5,3,2,0.5,0,0,0,1,0,36,44,MCG,76,RIC,1&17,0,76,26,0,0,0
Adam Sweid,MID,18,0,0,0,0,0,669,0.57,52.35,0&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Fred Rodriguez,FWD,18,0,0,0,0,0,670,0.42,52.3,0&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Charlie Banfield,MID/FWD,18,0,0,0,0,0,671,0.42,52.3,4&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Jed Bews,DEF,32,4,60.8,243,56.7,60.8,581,1.4,52.26,2&16,12.67,6,8,2.33,0.67,1,0,0,0,0,0,60,49.99,NS,46.55,ADE,3&13,0,73,48,0,0,0
Charlie Comben,DEF,24,20,47.7,953,50.3,47.6,488,0.93,52.22,0&12,7.89,5,5.79,0.84,0.68,1.74,0,0.26,0,3,3,56,45.39,NOR,55.8,BL,5,0,82,13,0,0,0
Christopher Scerri,MID/FWD,19,0,0,0,0,0,695,0.05,52.22,0&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Tylar Young,DEF,27,7,58.4,409,66.3,55.8,552,1.09,52.17,0&15,13,3.33,7.83,0.67,0.33,1.33,0,0,0,0,1,60,38.73,G,46.73,GEE,5,0,76,31,0,0,0
Benny Barrett,MID,19,0,0,0,0,0,673,0.36,52.17,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Jesse Motlop,FWD,22,23,50.8,1168,54.3,47.8,674,0.42,52.14,2&14,7.05,4.09,2.23,3.82,1,1.55,0.77,0.82,0,5,2,60,45.36,PFS,43.53,GC,20,0,95,19,0,0,0
Nick Holman,MID/FWD,30,16,36.7,587,21,18.2,619,0.62,52.13,3&12,3.25,5.19,1,3.38,0.5,0.94,0.38,0.13,0,3,2,51,52.41,UTAS,56.07,WB,19,0,68,2,0,0,0
Dan Butler,FWD,29,6,38.8,233,31.7,33.2,616,0.47,52.13,4&16,5.17,2.5,2.17,1.5,0.5,0.67,1.17,0.33,0,1,0,56,55.44,SCG,51.51,HAW,12,0,67,20,0,0,0
Brayden George,FWD,22,0,0,0,0,0,699,0.26,52.13,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Jobe Shanahan,FWD,19,9,47.9,431,53,44,536,1.56,52.04,0&15,6.5,2.13,4.5,1.63,1.13,0.38,1.5,1.13,0,1,1,68,52.2,AO,52,GWS,10&23,0,78,27,0,0,0
Leon Kickett,MID/FWD,19,0,0,0,0,0,686,0.78,52,0&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Luke Pedlar,FWD,23,7,45.6,319,40.7,39,602,1.19,51.96,0&12,5,2.14,1.71,3.57,1.57,0.86,1.29,0.14,0,1,0,64,50.11,ES,40.63,STK,6,0,67,33,0,0,0
Jack Buckley,DEF,28,19,55.2,1048,50,47.6,555,0.83,51.87,4&13,7.58,4.68,5.84,1.53,0.68,0.42,0,0,0,2,4,61,55.79,CGOM,57.89,GC,8&22,0,108,26,0,0,0
Corey Warner,MID/FWD,22,14,49.4,692,41.3,42.4,493,2.28,51.87,3&15,8.08,4.85,3.23,1.85,0.69,0.92,0.62,0.62,0,2,4,51,45.11,PFS,51.2,GC,5,0,75,27,0,0,0
Archer May,FWD,21,7,51.3,359,38,48.6,527,0.47,51.83,0&15,6.14,2.71,3.29,2.71,1.71,0.71,1,0.43,0.71,1,1,68,52.83,OS,0,FRE,10,0,74,31,0,0,0
Cooper Trembath,FWD,20,3,60.3,181,60.3,60.3,504,1.82,51.83,0&12,8,5,5,2.5,2.5,0,4.5,2,0,0,0,75,76,MRVL,0,ADE,10,0,76,46,0,0,0
Zac Taylor,FWD,23,15,40.9,614,46.7,40.4,700,0.16,51.78,0&12,4.29,5.79,2.29,2.71,0.71,0.36,0.29,0.36,0,2,1,51,45.54,OS,45.33,STK,6,0,87,18,0,0,0
Connor O'Sullivan,DEF,20,22,57.5,1265,61.3,60,324,2.49,51.7,2&16,7.67,5.9,6.43,1.81,0.57,0.57,0,0,0.05,1,2,69,55.53,OS,53.6,MEL,20,0,96,25,0,0,0
Jordan Boyd,DEF,27,3,32.7,98,32.7,32.7,582,0.21,51.65,2&14,6.33,2.33,2,0.67,0.33,0,0,0,0,0,0,63,52.66,G,55.03,BL,9&21,0,37,27,0,0,0
Nathan Wardius,FWD,21,0,0,0,0,0,701,0.1,51.64,4&13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Brayden Cook,MID/FWD,23,3,30,90,30,30,402,4.26,51.61,0&12,4.33,1.67,1.33,2.33,0.33,0,0,0,0,1,1,53,41.62,NS,43.83,NM,10,0,57,2,0,0,0
Matt Guelfi,FWD,28,11,45,495,48.3,43,623,0.31,51.52,0&15,5.2,5.3,2.1,3.4,1,1.2,0.9,0.6,0,1,2,58,52.85,TIO,55,COL,7,0,72,21,0,0,0
Sam Sturt,FWD,25,0,0,0,0,0,600,0.42,51.52,0&14,0,0,0,0,0,0,0,0,0,0,0,66,46.65,ES,41.43,GWS,17,0,0,0,0,0,0
Laitham Vandermeer,FWD,27,19,43.4,825,20.7,29,691,0.31,51.48,3&16,5.26,5.11,2.89,1.68,0.68,1.05,0.68,0.37,0,1,3,51,43.28,GMHBA,43.71,WCE,18,0,81,4,0,0,0
Jack Henderson,FWD,26,5,41.4,207,30.3,41.4,702,0.16,51.43,0&16,5,5,2.2,2,0.8,0.6,0.4,0.4,0,1,1,51,36.75,MRVL,27,NM,19,0,68,12,0,0,0
Harvey Harrison,FWD,22,0,0,0,0,0,316,0.88,51.39,2&14,0,0,0,0,0,0,0,0,0,0,0,43,36.92,OS,61.5,FRE,5,0,0,0,0,0,0
Koltyn Tholstrup,FWD,20,9,33.8,304,22,32,625,0.57,51.35,0&16,3.44,3.67,1.44,2.56,1.11,0.67,0.33,0.44,0,1,1,52,37.25,PFS,45,WCE,9,0,57,13,0,0,0
Maurice Rioli,FWD,23,13,41.5,539,49.3,41.2,325,0.57,51.3,0&13,6,3.17,2.25,3.25,1.08,1,0.42,0.25,0,3,2,47,38.74,GMHBA,31.81,GEE,24,0,98,12,0,0,0
Taj Hotton,FWD,19,7,50.9,356,50.7,50.8,315,2.86,51.3,0&13,5.17,9.67,3.67,2.67,1,0.5,0.5,0.33,0,0,0,85,48.94,NS,53,NM,6&15,0,58,37,0,0,0
Dougal Howard,DEF,29,3,57.3,172,57.3,57.3,556,0.47,51.26,4&16,8.33,2.67,6.33,2.33,1.67,1,0,0,0,0,0,62,54.66,TP,51.5,MEL,1,0,68,46,0,0,0
Bodie Ryan,DEF,20,0,0,0,0,0,703,0.16,51.26,3&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Mattaes Phillipou,FWD,21,7,35.9,251,18.3,25.6,120,41.9,51.22,4&16,5,5,1.83,2,0.33,0.5,0.67,0.5,0,2,2,36,50.95,NOR,42.97,SYD,13&21,0,73,2,0,0,0
Joe Fonti,DEF,21,16,49.7,795,44.7,46.4,588,1.19,51.22,4&13,6.93,5.73,4,2.87,0.67,1.13,0,0,0,3,2,58,50.78,SCG,51.63,PA,21,0,86,17,0,0,0
Latrelle Pickett,FWD,20,0,0,0,0,0,312,5.24,51.17,0&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Tom Hanily,FWD,20,8,33.1,265,13,30.6,704,0.26,51.17,3&15,3.13,4,2,1.5,0.5,0.5,0.75,0.25,0,2,2,35,25.25,MRVL,35,NM,9&24,0,65,9,0,0,0
Noah Balta,DEF/FWD,26,13,52.7,685,53,51.8,450,3.06,51.13,0&13,9.5,3.33,5,1.67,0.5,1.42,0.33,0.33,1.67,1,2,71,58.4,OS,51.51,ADE,9&22,0,76,24,0,0,0
Isaac Kako,FWD,19,22,45.9,1009,61.3,52,593,2.13,51.13,0&15,5.62,5.81,2.05,2.57,0.33,0.52,0.67,0.38,0,2,0,64,46.2,MCG,42.7,GC,6,0,94,27,0,0,0
Griffin Logue,DEF,27,16,47.1,754,60.3,53.6,569,0.26,51.09,0&12,6.2,6.2,4.93,1.53,0.93,1.07,0.07,0,0.2,2,2,57,45.37,SCG,44.95,GC,11,0,82,20,0,0,0
Sam Allen,MID/FWD,19,0,0,0,0,0,679,0.47,51.09,0&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Charlie Ballard,DEF,26,1,30,30,30,30,558,0.31,51.05,3&12,5,1,3,1,0,0,0,0,0,0,0,71,59.63,MCG,54.33,RIC,2,0,30,30,0,0,0
Michael Sellwood,DEF,22,0,0,0,0,0,697,0.26,51.04,3&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Phoenix Gothard,FWD,20,0,0,0,0,0,705,0.31,51.04,4&13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Sam Collins,DEF,31,19,52.9,1006,48.7,56,566,0.88,50.96,3&12,7.83,4.28,5.67,1.94,1.06,0.67,0,0,0,2,2,68,49.54,CGOM,50.81,STK,9&24,0,85,25,0,0,0
William McCabe,DEF,20,0,0,0,0,0,506,0.57,50.96,3&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Lewis Hayes,DEF,21,1,52,52,52,52,706,0.16,50.96,0&15,6,10,3,2,0,1,0,0,0,0,0,0,52,MRVL,0,SYD,23,0,52,52,0,0,0
Oscar Berry,DEF,24,0,0,0,0,0,707,0.1,50.91,0&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Jackson Archer,DEF,23,3,27,81,27,27,708,0.1,50.91,0&12,4.33,3.67,1,1,0.67,0.33,0,0,0,0,1,42,39.39,NS,38.17,RIC,6&15,0,39,4,0,0,0
Billy Wilson,DEF,20,4,49,196,57,49,694,0.47,50.91,2&14,9.67,6.33,4.33,2.67,1,0.33,0,0,0,1,1,47,59.5,MCG,0,ESS,13,0,85,25,0,0,0
James Tunstill,MID,22,3,30.7,92,30.7,30.7,709,0.36,50.87,2&15,8.5,3,3,1.5,1,0.5,0,0,0,1,0,40,32.73,G,38.25,WB,-,0,59,15,0,0,0
Rob Monahan,FWD,21,0,0,0,0,0,710,0.1,50.87,2&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Mitch Zadow,FWD,21,0,0,0,0,0,889,0,50.83,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Rory Lobb,DEF,33,23,55,1266,40,48.4,489,1.45,50.78,3&16,8.41,4.32,5.64,1.64,0.91,0.91,0.14,0.27,0.95,4,6,62,62.12,UTAS,65.78,HAW,5&13,0,101,28,0,0,0
Thomas Edwards,FWD,25,2,40,80,40,40,534,0.31,50.78,0&15,5,2,2,2,1.5,1.5,1.5,1,0,0,0,0,34,MCG,22,ADE,21,0,58,22,0,0,0
River Stevens,MID/FWD,19,0,0,0,0,0,606,0.36,50.65,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Jesse Mellor,FWD,18,0,0,0,0,0,711,0.1,50.65,2&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Esava Ratugolea,DEF,27,13,49.2,640,38.3,57.2,563,0.62,50.61,0&12,6.62,4.31,5.77,1.62,0.46,1.23,0,0,0.23,2,2,60,47.78,CGOM,49.34,WCE,3&13,0,95,4,0,0,0
Oliver Hannaford,MID/FWD,19,0,0,0,0,0,599,0.52,50.61,4&13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Ricky Mentha,DEF/FWD,19,0,0,0,0,0,605,0.42,50.61,0&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Thomas Matthews,FWD,19,0,0,0,0,0,712,0.1,50.61,0&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Jakob Ryan,DEF,21,0,0,0,0,0,713,0.16,50.57,2&14,0,0,0,0,0,0,0,0,0,0,0,0,19,MRVL,19,BL,4&24,0,0,0,0,0,0
Patrick Said,MID/FWD,19,0,0,0,0,0,607,0.42,50.57,4&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Daniel McStay,FWD,30,18,56.6,1018,48.3,50.4,502,1.19,50.52,2&14,6.35,3.94,3.65,2.59,0.94,0.41,1.12,0.88,4.35,2,3,59,52.44,CGOM,52.49,CAR,6&19,0,124,15,0,0,0
Brandon Zerk-Thatcher,DEF,27,13,47.3,615,52,48.4,564,0.21,50.52,0&12,7.58,4.33,5.17,1.75,0.83,1.17,0,0,0,0,0,78,49.76,ES,52.05,WB,9,0,67,28,0,0,0
Ben Murphy,DEF,19,0,0,0,0,0,714,0.16,50.48,2&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Conor Stone,DEF,23,7,50.9,356,56.7,53.2,715,0.31,50.39,4&13,7.43,6.57,4.14,1.14,0.14,0.57,0,0,0,0,1,43,23.42,UTAS,48.96,HAW,16,0,68,28,0,0,0
Tobyn Murray,FWD,20,0,0,0,0,0,614,0.16,50.39,0&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Robert Hansen Jr,MID/FWD,21,12,33.2,398,21.7,34.2,644,0.52,50.3,0&12,5.17,3.5,2.17,0.67,0.42,0.17,0.25,0.08,0,1,2,54,31.96,UTAS,28,WB,22,0,61,11,0,0,0
Jacob Konstanty,FWD,21,23,43.4,999,52.3,43.6,716,0.21,50.3,0&12,5.14,4.36,1.73,3.59,0.86,0.91,0.5,0.59,0,2,3,63,41.42,NS,37.2,BL,5,0,69,19,0,0,0
Lachy Dovaston,FWD,18,0,0,0,0,0,609,0.88,50.3,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Harrison Petty,FWD,26,19,48.1,914,61.7,63,532,0.47,50.26,0&16,5.89,3.22,4.28,1.83,1.5,1.06,1.11,0.56,0.94,4,3,54,45.82,G,45.51,RIC,7&18,0,93,16,0,0,0
Ned Bowman,FWD,19,0,0,0,0,0,717,0.1,50.26,3&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Tobie Travaglia,DEF/MID,19,11,45.6,502,50,39.8,587,1.82,50.26,4&16,5.9,5.2,3.1,2.6,1.1,0,0.2,0.1,0,2,2,54,43.67,TP,39.75,GC,9&24,0,72,8,0,0,0
Jaren Carr,FWD,22,0,0,0,0,0,718,0.16,50.17,0&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Cooper Simpson,DEF,21,3,41,123,41,41,590,0.62,50.17,0&14,7.33,3.33,2.67,1,0.33,0.67,0.33,0,0,1,1,20,29,ES,39,GWS,17,0,64,0,0,0,0
Joel Cochran,DEF,19,0,0,0,0,0,719,0.21,50.17,2&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Keighton Matofai-Forbes,DEF/FWD,20,0,0,0,0,0,720,0.16,50.17,2&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Sam De Koning,DEF,25,20,55.9,1117,46,44.6,417,7.32,50.13,2&16,8.11,6.21,5.32,0.89,0.89,0.79,0.11,0,3.37,3,3,57,49.64,CGOM,56.34,FRE,1&15,0,124,27,0,0,0
Caleb Lewis,FWD,22,0,0,0,0,0,517,0.21,50.13,3&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Darcy Gardiner,DEF,30,14,41.6,583,40.7,42.6,571,0.16,50.09,2&15,6.62,3.69,3.92,1.15,0.38,0.77,0.46,0.23,0.15,2,3,54,46.73,ES,46.22,MEL,6,0,72,12,0,0,0
Jy Farrar,FWD,29,5,64.4,322,54.3,64.4,591,2.54,50.04,3&12,8,4.5,5.75,4.25,1.5,0.5,2,1.25,0,1,1,50,46.65,UTAS,63.56,RIC,2,0,88,44,0,0,0
Jay Polkinghorne,FWD,19,0,0,0,0,0,524,0.47,50,2&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Lachlan Gulbin,FWD,19,1,50,50,50,50,721,0.16,50,3&12,0,0,0,0,0,0,0,0,0,0,0,0,0,AO,0,PA,10,0,50,50,0,0,0
Aidan Schubert,RUC/FWD,18,0,0,0,0,0,429,0.93,50,3&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Harrison Oliver,DEF,19,0,0,0,0,0,722,0.1,49.96,4&13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Xavier Taylor,DEF,19,0,0,0,0,0,416,0.83,49.96,0&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Lachie Jaques,DEF,19,0,0,0,0,0,413,3.27,49.91,3&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Harry Charleson,DEF/MID,19,0,0,0,0,0,723,0.1,49.91,2&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Oscar Ryan,DEF,20,0,0,0,0,0,724,0.05,49.87,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Cody Curtin,FWD,18,0,0,0,0,0,516,0.16,49.87,2&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Wil Parker,DEF,23,3,31.7,95,31.7,31.7,725,0.1,49.83,2&14,4.67,2.67,2.67,1.33,0,0.33,0,0,0,0,0,38,38.63,AO,36.17,MEL,13,0,41,26,0,0,0
Jacob Molier,RUC,19,0,0,0,0,0,523,0.99,49.83,2&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Charlie Edwards,DEF/MID,20,0,0,0,0,0,626,0.57,49.83,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Finnegan Davis,DEF,19,0,0,0,0,0,726,0.05,49.83,4&13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Harry Kyle,DEF/MID,18,0,0,0,0,0,622,0.26,49.78,3&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Cillian Bourke,DEF,19,0,0,0,0,0,672,0.42,49.78,0&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Noah Howes,FWD,20,0,0,0,0,0,512,0.1,49.74,2&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Lennox Hoffman,DEF,19,0,0,0,0,0,620,0.16,49.74,2&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Isaiah Dudley,FWD,22,15,36.7,551,27.3,26.6,601,1.14,49.7,0&14,4.73,2.47,2.07,1.73,0.27,0.53,0.87,0.6,0,2,2,51,21.85,MRVL,32.5,WB,8&21,0,62,3,0,0,0
Max Ramsden,FWD,22,4,53.3,213,54.3,53.3,528,0.36,49.7,3&14,6,3,3.75,1.75,1.25,0,1,0.75,3,1,0,53,29.63,UTAS,22.5,NM,21,0,74,40,0,0,0
Max Heath,RUC/FWD,23,4,43.8,175,42,43.8,441,3.63,49.65,0&16,3,3.75,1.75,2.5,1.75,1.25,0.75,0.75,8.75,1,1,42,9,MRVL,0,NM,19,0,69,9,0,0,0
Eamonn Armstrong,DEF,19,0,0,0,0,0,727,0.16,49.65,4&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Buku Khamis,DEF/FWD,25,14,47.7,668,26.7,37.8,447,4.36,49.61,3&16,5.07,3.79,3.93,1.93,0.5,0.86,0.93,0.21,1.71,1,1,66,43.03,GMHBA,38.6,WCE,18,0,76,12,0,0,0
Cooper Harvey,FWD,21,7,46.3,324,37.7,35.2,628,0.57,49.61,0&12,6.83,3.17,4,1.5,0.33,0.67,1.67,0.83,0,1,2,50,40.2,MCG,0,MEL,19,0,86,20,0,0,0
Tyler Welsh,FWD,19,0,0,0,0,0,509,0.1,49.57,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Indy Cotton,FWD,18,0,0,0,0,0,610,0.1,49.57,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Mitchell Marsh,FWD,19,0,0,0,0,0,508,0.21,49.52,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Jai Saxena,FWD,18,0,0,0,0,0,728,0.1,49.52,2&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Matthew Owies,FWD,28,16,43.9,702,36,38.6,729,0.31,49.43,0&15,5.56,3.38,2.88,2.38,0.44,0.44,0.44,0.56,0,2,3,65,44.14,G,53.11,GC,1,0,69,16,0,0,0
Talor Byrne,MID/FWD,18,0,0,0,0,0,280,0.88,49.43,2&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Max King,FWD,19,0,0,0,0,0,515,0.1,49.41,3&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Noah Chamberlain,FWD,18,0,0,0,0,0,514,0.16,49.39,3&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Lachlan Sullivan,FWD,28,14,43.9,614,32.7,48.4,682,0.1,49.3,2&14,4.93,5.79,1.57,2.86,0.57,0.64,0.43,0.14,0,3,3,56,48.11,OS,46.44,WCE,11&22,0,78,17,0,0,0
Jedd Busslinger,DEF,21,7,36.4,255,39,41,559,0.16,49.3,3&16,8.33,3,4.83,0.33,0.17,1.5,0,0,0,2,1,40,44,MRVL,48.25,WCE,18,0,66,8,0,0,0
Alex Dodson,FWD,19,1,22,22,22,22,525,0.21,49.3,4&16,3,5,2,0,0,2,0,1,2,0,0,0,22,MRVL,0,ESS,17,0,22,22,0,0,0
Aiden Riddle,RUC,20,0,0,0,0,0,520,0.78,49.3,0&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Liam Hetherton,FWD,18,0,0,0,0,0,513,0.21,49.3,3&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Oskar Taylor,DEF,18,0,0,0,0,0,730,0.21,49.3,4&13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
